batter,player,game_year,plate_appearances,chases,chases_in_play,chase_rate,chase_plus,xchase_plus,luck,luck_raw,luck_se,luck_z,chase_plus_rank,xchase_plus_rank,rank_move,chase_plus_raw,xchase_plus_raw,chase_plus_se,xchase_plus_se,league_chase_cost_per_600_pa
696100,Hunter Goodman,2025,577,416,75,36.9449378330373,87.45458842918327,61.34872638922916,26.10586203995412,24.934258916107368,12.670195441337093,1.9679458798842366,218.0,264.0,46.0,76.47200923464406,51.537750318536695,16.786184767793305,9.39514981061409,37.036191106958206
595879,Javier Báez,2025,435,377,93,46.20098039215687,82.36820394681274,57.631787547105255,24.736416399707487,11.310318168062956,21.953896036836973,0.5151850108557087,240.0,266.0,26.0,51.4144803173091,40.10416214924614,24.37974660189524,12.040179987236302,37.036191106958206
668904,Royce Lewis,2025,406,231,63,31.428571428571427,109.93594036460593,90.34354424067932,19.592396123926605,30.6343093471761,16.762493967512412,1.8275508051814255,79.0,197.0,118.0,117.1196843715293,86.4853750243532,19.479338263167676,10.4968895447002,37.036191106958206
663968,Jake Mangum,2025,427,299,85,43.906020558002936,107.28421337969698,90.32004776675755,16.964165612939425,24.06711225392128,15.47477710908715,1.5552477482721552,91.0,198.0,107.0,111.15377114255278,87.0866588886315,17.881560319112232,9.60100492699202,37.036191106958206
682177,Daniel Schneemann,2025,423,214,49,25.970873786407765,110.93165969678935,94.19115627514788,16.740503421641478,23.421416778153883,11.797223389446195,1.985332989380086,77.0,173.0,96.0,115.56759564548656,92.14617886733268,14.68516970043269,9.060139464315716,37.036191106958206
677951,Bobby Witt,2025,676,385,113,30.84935897435897,123.22149248877464,107.49199076853482,15.729501720239824,26.027177103566046,10.746454872445357,2.4219314566984784,24.0,109.0,85.0,134.28978962244204,108.262612518876,14.430227479409655,8.773169714864514,37.036191106958206
686780,Pedro Pagés,2025,388,260,41,35.86206896551724,79.64393350063104,65.70302455734225,13.94090894328879,7.157702790538529,12.777671778531246,0.5601726914417021,250.0,262.0,12.0,60.1551511457812,52.99744835524267,18.159996531232576,11.287971237950968,37.036191106958206
668709,Jj Bleday,2025,342,164,19,24.848484848484848,107.16957296771292,93.71598929027276,13.453583677440164,19.676486013620206,9.733691817842697,2.0214823298135975,93.0,176.0,83.0,109.730588565631,90.05410255201079,14.728047650866644,11.831272726055929,37.036191106958206
665161,Jeremy Peña,2025,543,333,88,35.92233009708738,98.45181536615404,85.04169293383009,13.410122432323945,15.063442725021417,11.707760917010724,1.28662028818295,158.0,226.0,68.0,95.92674265030116,80.86329992527975,15.398576463708842,9.24031252619631,37.036191106958206
609280,Miguel Andújar,2025,340,222,63,35.80645161290323,104.89398299866822,91.5986786162706,13.295304382397617,20.16176293398209,15.987552761348418,1.2610912523601023,107.0,190.0,83.0,107.2778591994816,87.11609626549951,20.024786581736805,11.887730096183796,37.036191106958206
682928,Cj Abrams,2025,637,365,111,32.97199638663053,106.7778449260478,93.83509166359428,12.942753262453522,17.501363791557324,11.17148771022341,1.5666099489633085,96.0,174.0,78.0,109.0600807852784,91.55871699372108,14.538477088368436,9.384527700635424,37.036191106958206
666023,Freddy Fermin,2025,348,199,36,30.99688473520249,101.4923954476973,88.7254789737666,12.766916473930706,16.252404275914543,10.994075235405166,1.4782875255915593,133.0,210.0,77.0,100.86030758643884,84.60790331052429,14.97936358892952,10.240540051979623,37.036191106958206
607208,Trea Turner,2025,638,385,73,31.377343113284432,97.13640854000975,84.4348466809277,12.701561859082048,13.882052744070364,7.997546915014559,1.7357888477038204,166.0,230.0,64.0,95.4336873515586,81.55163460748824,11.013584502002514,7.553747463713848,37.036191106958206
678882,Ceddanne Rafaela,2025,586,438,102,42.27799227799228,82.6468467539488,70.53628226881511,12.11056448513368,9.662046698937345,10.297580143566663,0.9382832242362918,238.0,258.0,20.0,73.55405970816162,63.89201300922427,13.305610105009269,8.737813925292674,37.036191106958206
663853,Romy Gonzalez,2025,339,220,46,35.256410256410255,88.3763762099328,76.38251611308547,11.993860096847328,9.00081941157302,12.41009082758491,0.7252823155464884,215.0,250.0,35.0,75.11991200211031,66.11909259053729,19.03102094521592,11.966471444599083,37.036191106958206
701538,Jackson Merrill,2025,483,324,72,37.85046728971962,84.41141367152392,72.56964659031476,11.841767081209156,9.338200401041973,10.491556358285541,0.8900681731235497,233.0,255.0,22.0,73.60479707565679,64.26659667461482,15.19330358935477,10.081997867679288,37.036191106958206
657757,Gavin Sheets,2025,545,375,92,31.48614609571788,100.65228790747642,89.28077947095323,11.371508436523186,14.14599904248567,13.366696355073943,1.0583018171962817,136.0,204.0,68.0,99.14478985971604,84.99879081723037,17.396804880352725,10.642463859880054,37.036191106958206
641680,Jonah Heim,2025,435,246,70,30.0,98.91074394815044,87.7922109784221,11.118532969728335,13.220775334136292,13.994061178814949,0.9447418562204585,153.0,212.0,59.0,96.58698055479356,83.36620522065726,15.667169658460878,10.300579596998574,37.036191106958206
694384,Nolan Schanuel,2025,559,251,80,24.368932038834952,126.20042478944993,115.43265063402336,10.767774155426565,23.876368977481278,13.12543459560343,1.8190916882461965,14.0,63.0,49.0,141.32716253129672,117.45079355381544,15.769724659303405,8.086508563211154,37.036191106958206
